link,has_been_scrapped
https://www.booking.com/hotel/fr/apartment-saint-philippe-2.es.html,0
https://www.booking.com/hotel/fr/9-passage-gregoire.es.html,0
https://www.booking.com/hotel/fr/nice.es.html,0
https://www.booking.com/hotel/fr/seryco-3-nice.es.html,0
https://www.booking.com/hotel/fr/f2-duplex-nice.es.html,0
https://www.booking.com/hotel/fr/nice-booking-l-39-emeraude-balcon-vue-mer.es.html,0
https://www.booking.com/hotel/fr/oranger.es.html,0
https://www.booking.com/hotel/fr/my-casa-joffre-49.es.html,0
https://www.booking.com/hotel/fr/jean-nice.es.html,0
https://www.booking.com/hotel/fr/terra-amp-mare.es.html,0
https://www.booking.com/hotel/fr/2-pieces-balcon-vue-mer.es.html,0
https://www.booking.com/hotel/fr/massena-best-place-in-nice-2-bedrooms-big-balcony-nice.es.html,0
https://www.booking.com/hotel/fr/le-majestic-promenade-five-stars-holiday-house.es.html,0
https://www.booking.com/hotel/fr/magnifique-appartement-jean-medecin-47-notre-dame.es.html,0
https://www.booking.com/hotel/fr/ste-reparate-f4-place-rossetti.es.html,0
https://www.booking.com/hotel/fr/residence-le-copacabana.es.html,0
https://www.booking.com/hotel/fr/my-casa-cimiez.es.html,0
https://www.booking.com/hotel/fr/bahia-bay.es.html,0
https://www.booking.com/hotel/fr/mini-suite-othello-five-stars-holiday-house.es.html,0
https://www.booking.com/hotel/fr/residence-promenade-gambetta.es.html,0
https://www.booking.com/hotel/fr/home-inn-vieux-nice.es.html,0
https://www.booking.com/hotel/fr/prestige-center-deroulede.es.html,0
https://www.booking.com/hotel/fr/villa-kilauea-b-amp-b.es.html,0
https://www.booking.com/hotel/fr/domes-residence-piscine.es.html,0
https://www.booking.com/hotel/fr/rue-du-pont-vieux.es.html,0
https://www.booking.com/hotel/fr/residence-port-nicea.es.html,0
https://www.booking.com/hotel/fr/cosy-2-pieces-vieux-nice.es.html,0
https://www.booking.com/hotel/fr/exceptional-seaview-residence-with-pool.es.html,0
https://www.booking.com/hotel/fr/rooftop.es.html,0
https://www.booking.com/hotel/fr/the-concierge-bnb-prom-91.es.html,0
https://www.booking.com/hotel/fr/9-avenue-gloria.es.html,0
https://www.booking.com/hotel/fr/appartements-les-lions.es.html,0
https://www.booking.com/hotel/fr/palais-clemenceau-nice123.es.html,0
https://www.booking.com/hotel/fr/parking-terrace-10-min-sea-for-4.es.html,0
https://www.booking.com/hotel/fr/amazing-duplex-old-nice.es.html,0
https://www.booking.com/hotel/fr/standing-sea-view-100m2-3-rooms.es.html,0
https://www.booking.com/hotel/fr/le-jean-jaures-long-balcony-olt-town-nice.es.html,0
https://www.booking.com/hotel/fr/my-casa-big-terrace-enjoyable-studio-a-47-c.es.html,0
https://www.booking.com/hotel/fr/gattamua.es.html,0
https://www.booking.com/hotel/fr/2-bedrooms-appartement-in-central-location-on-the-famous-place-massena-nice.es.html,0
https://www.booking.com/hotel/fr/sofia-nice.es.html,0
https://www.booking.com/hotel/fr/port-nicea.es.html,0
https://www.booking.com/hotel/fr/villa-sud-nice.es.html,0
https://www.booking.com/hotel/fr/appart-vieux-nice.es.html,0
https://www.booking.com/hotel/fr/aba-cote-d-azur.es.html,0
https://www.booking.com/hotel/fr/studios-nice-french-riviera.es.html,0
https://www.booking.com/hotel/fr/perfect-sea-view-terrace-aircon.es.html,0
https://www.booking.com/hotel/fr/appartement-palais-des-domes-avec-piscine.es.html,0
https://www.booking.com/hotel/fr/nestor-amp-jeeves-quot-sea-and-sun-quot-central-by-sea-pedestrian-zone.es.html,0
https://www.booking.com/hotel/fr/appartement-d-39-epoque-avec-jardin-4-personnes-le-port-47-nice.es.html,0
https://www.booking.com/hotel/fr/2-bedrooms-sea-view-apartment.es.html,0
https://www.booking.com/hotel/fr/paradis-2-nice.es.html,0
https://www.booking.com/hotel/fr/l-39-authentic.es.html,0
https://www.booking.com/hotel/fr/3-bedroom-apartment-with-private-elevator-in-the-center-of-nice.es.html,0
https://www.booking.com/hotel/fr/gallieni-apartment.es.html,0
https://www.booking.com/hotel/fr/samsara.es.html,0
https://www.booking.com/hotel/fr/2573-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/26-pairoliere.es.html,0
https://www.booking.com/hotel/fr/prestige-apartment-near-place-massena.es.html,0
https://www.booking.com/hotel/fr/magnifique-t2-dans-une-residence-avec-piscine.es.html,0
https://www.booking.com/hotel/fr/my-casa-bonaparte-11.es.html,0
https://www.booking.com/hotel/fr/my-casa-amiral.es.html,0
https://www.booking.com/hotel/fr/studio-100m-de-la-mer.es.html,0
https://www.booking.com/hotel/fr/appartement-massena-nice.es.html,0
https://www.booking.com/hotel/fr/le-christina-la-madeleine-apartment.es.html,0
https://www.booking.com/hotel/fr/vieux-nice-exceptionnel-appartement-calme-et-terrasse-avec-vues.es.html,0
https://www.booking.com/hotel/fr/palais-sapho-residence.es.html,0
https://www.booking.com/hotel/fr/verdun-vue-mer.es.html,0
https://www.booking.com/hotel/fr/my-casa-dante-10.es.html,0
https://www.booking.com/hotel/fr/appartement-eden-nice-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/appart-pauliani.es.html,0
https://www.booking.com/hotel/fr/appartement-cosy-a-deux-minutes-des-plages.es.html,0
https://www.booking.com/hotel/fr/gambetta-central-modern-flat.es.html,0
https://www.booking.com/hotel/fr/quiet-promenade-beach-2-min-hyper-centre-10min.es.html,0
https://www.booking.com/hotel/fr/rue-de-france-nice12345.es.html,0
https://www.booking.com/hotel/fr/apart-riviera-old-port.es.html,0
https://www.booking.com/hotel/fr/modern-architect-villa-with-exotic-garden-central-nice.es.html,0
https://www.booking.com/hotel/fr/studio-magnan.es.html,0
https://www.booking.com/hotel/fr/jean-medecin-center-flat.es.html,0
https://www.booking.com/hotel/fr/residence-hancy.es.html,0
https://www.booking.com/hotel/fr/appartement-promenade-le-stellamar.es.html,0
https://www.booking.com/hotel/fr/place-vieille-duplex-type-loft-8-personnes-calme-vieux-nice.es.html,0
https://www.booking.com/hotel/fr/my-casa-joffre-32.es.html,0
https://www.booking.com/hotel/fr/old-town-apartments-1-min-to-the-sea.es.html,0
https://www.booking.com/hotel/fr/laerentia.es.html,0
https://www.booking.com/hotel/fr/rossini-centre-ville-proche-tram.es.html,0
https://www.booking.com/hotel/fr/barillerie-cours-saleya.es.html,0
https://www.booking.com/hotel/fr/le-philibert-splendid-6-bedrooms-12p-all-renovated-port-a-47-c.es.html,0
https://www.booking.com/hotel/fr/le-11congres.es.html,0
https://www.booking.com/hotel/fr/le-gubernatis.es.html,0
https://www.booking.com/hotel/fr/la-maison-de-la-mer-nice.es.html,0
https://www.booking.com/hotel/fr/palais-massena.es.html,0
https://www.booking.com/hotel/fr/villa-bellevue-nice12.es.html,0
https://www.booking.com/hotel/fr/le-palais-navarre.es.html,0
https://www.booking.com/hotel/fr/old-nice-cosy.es.html,0
https://www.booking.com/hotel/fr/le-zenn.es.html,0
https://www.booking.com/hotel/fr/luxury-apartment-nice.es.html,0
https://www.booking.com/hotel/fr/lovely-cosy-flat-in-nice-old-town.es.html,0
https://www.booking.com/hotel/fr/126-napoleon-iii.es.html,0
https://www.booking.com/hotel/fr/promenade-des-anglais-studio-seaside.es.html,0
https://www.booking.com/hotel/fr/le-grand-nice-center.es.html,0
https://www.booking.com/hotel/fr/l-39-azur-nice.es.html,0
https://www.booking.com/hotel/fr/hancy-guesthouse.es.html,0
https://www.booking.com/hotel/fr/studio-in-rue-halevy-ric.es.html,0
https://www.booking.com/hotel/fr/les-13-chimeres-nice.es.html,0
https://www.booking.com/hotel/fr/t1-recent-3mn-plage-clim-internet.es.html,0
https://www.booking.com/hotel/fr/beach-flat-nice.es.html,0
https://www.booking.com/hotel/fr/superbe-appartement-sur-la-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/studio-by-the-sea-and-albert-1-garden.es.html,0
https://www.booking.com/hotel/fr/le-barillerie-old-town.es.html,0
https://www.booking.com/hotel/fr/studio-rue-massena.es.html,0
https://www.booking.com/hotel/fr/2-bedrooms-garage-terrace.es.html,0
https://www.booking.com/hotel/fr/apart-overlooking-the-port-of-nice-nice.es.html,0
